entrez,symbol,term_id,term_name,source
55450,CAMK2N1,CXXX,No diseases associated,CGI
94032,CAMK2N2,CXXX,No diseases associated,CGI
814,CAMK4,CXXX,No diseases associated,CGI
84254,CAMKK1,CXXX,No diseases associated,CGI
10645,CAMKK2,CXXX,No diseases associated,CGI
79823,CAMKMT,CXXX,No diseases associated,CGI
79012,CAMKV,CXXX,No diseases associated,CGI
819,CAMLG,CXXX,No diseases associated,CGI
820,CAMP,CXXX,No diseases associated,CGI
157922,CAMSAP1,CXXX,No diseases associated,CGI
23271,CAMSAP2,CXXX,No diseases associated,CGI
57662,CAMSAP3,CXXX,No diseases associated,CGI
23261,CAMTA1,CXXX,No diseases associated,CGI
23125,CAMTA2,CXXX,No diseases associated,CGI
55832,CAND1,CXXX,No diseases associated,CGI
23066,CAND2,CXXX,No diseases associated,CGI
124583,CANT1,CXXX,No diseases associated,CGI
821,CANX,CXXX,No diseases associated,CGI
10487,CAP1,CXXX,No diseases associated,CGI
10486,CAP2,CXXX,No diseases associated,CGI
822,CAPG,CXXX,No diseases associated,CGI
823,CAPN1,CXXX,No diseases associated,CGI
824,CAPN2,CXXX,No diseases associated,CGI
825,CAPN3,CXXX,No diseases associated,CGI
726,CAPN5,CXXX,No diseases associated,CGI
827,CAPN6,CXXX,No diseases associated,CGI
23473,CAPN7,CXXX,No diseases associated,CGI
388743,CAPN8,CXXX,No diseases associated,CGI
10753,CAPN9,CXXX,No diseases associated,CGI
11132,CAPN10,CXXX,No diseases associated,CGI
11131,CAPN11,CXXX,No diseases associated,CGI
147968,CAPN12,CXXX,No diseases associated,CGI
92291,CAPN13,CXXX,No diseases associated,CGI
440854,CAPN14,CXXX,No diseases associated,CGI
6650,CAPN15,CXXX,No diseases associated,CGI
826,CAPNS1,CXXX,No diseases associated,CGI
84290,CAPNS2,CXXX,No diseases associated,CGI
4076,CAPRIN1,CXXX,No diseases associated,CGI
65981,CAPRIN2,CXXX,No diseases associated,CGI
828,CAPS,CXXX,No diseases associated,CGI
84698,CAPS2,CXXX,No diseases associated,CGI
133690,CAPSL,CXXX,No diseases associated,CGI
829,CAPZA1,CXXX,No diseases associated,CGI
830,CAPZA2,CXXX,No diseases associated,CGI
93661,CAPZA3,CXXX,No diseases associated,CGI
832,CAPZB,CXXX,No diseases associated,CGI
84674,CARD6,CXXX,No diseases associated,CGI
22900,CARD8,CXXX,No diseases associated,CGI
64170,CARD9,CXXX,No diseases associated,CGI
29775,CARD10,CXXX,No diseases associated,CGI
79092,CARD14,CXXX,No diseases associated,CGI
114769,CARD16,CXXX,No diseases associated,CGI
440068,CARD17,CXXX,No diseases associated,CGI
59082,CARD18,CXXX,No diseases associated,CGI
84270,CARD19,CXXX,No diseases associated,CGI
79800,CARF,CXXX,No diseases associated,CGI
23589,CARHSP1,CXXX,No diseases associated,CGI
10498,CARM1,CXXX,No diseases associated,CGI
55604,CARMIL1,CXXX,No diseases associated,CGI
146206,CARMIL2,CXXX,No diseases associated,CGI
90668,CARMIL3,CXXX,No diseases associated,CGI
138199,CARNMT1,CXXX,No diseases associated,CGI
57571,CARNS1,CXXX,No diseases associated,CGI
833,CARS1,CXXX,No diseases associated,CGI
79587,CARS2,CXXX,No diseases associated,CGI
9607,CARTPT,CXXX,No diseases associated,CGI
22794,CASC3,CXXX,No diseases associated,CGI
64921,CASD1,CXXX,No diseases associated,CGI
8573,CASK,CXXX,No diseases associated,CGI
57524,CASKIN1,CXXX,No diseases associated,CGI
57513,CASKIN2,CXXX,No diseases associated,CGI
834,CASP1,CXXX,No diseases associated,CGI
835,CASP2,CXXX,No diseases associated,CGI
836,CASP3,CXXX,No diseases associated,CGI
837,CASP4,CXXX,No diseases associated,CGI
838,CASP5,CXXX,No diseases associated,CGI
839,CASP6,CXXX,No diseases associated,CGI
840,CASP7,CXXX,No diseases associated,CGI
9994,CASP8AP2,CXXX,No diseases associated,CGI
842,CASP9,CXXX,No diseases associated,CGI
100506742,CASP12,CXXX,No diseases associated,CGI
23581,CASP14,CXXX,No diseases associated,CGI
844,CASQ1,CXXX,No diseases associated,CGI
845,CASQ2,CXXX,No diseases associated,CGI
846,CASR,CXXX,No diseases associated,CGI
57091,CASS4,CXXX,No diseases associated,CGI
831,CAST,CXXX,No diseases associated,CGI
652968,CASTOR1,CXXX,No diseases associated,CGI
729438,CASTOR2,CXXX,No diseases associated,CGI
352954,CASTOR3,CXXX,No diseases associated,CGI
54897,CASZ1,CXXX,No diseases associated,CGI
847,CAT,CXXX,No diseases associated,CGI
375307,CATIP,CXXX,No diseases associated,CGI
117144,CATSPER1,CXXX,No diseases associated,CGI
117155,CATSPER2,CXXX,No diseases associated,CGI
347732,CATSPER3,CXXX,No diseases associated,CGI
378807,CATSPER4,CXXX,No diseases associated,CGI
79820,CATSPERB,CXXX,No diseases associated,CGI
257062,CATSPERD,CXXX,No diseases associated,CGI
257044,CATSPERE,CXXX,No diseases associated,CGI
57828,CATSPERG,CXXX,No diseases associated,CGI
25858,CATSPERZ,CXXX,No diseases associated,CGI
857,CAV1,CXXX,No diseases associated,CGI
858,CAV2,CXXX,No diseases associated,CGI
859,CAV3,CXXX,No diseases associated,CGI
284119,CAVIN1,CXXX,No diseases associated,CGI
8436,CAVIN2,CXXX,No diseases associated,CGI
112464,CAVIN3,CXXX,No diseases associated,CGI
347273,CAVIN4,CXXX,No diseases associated,CGI
255057,CBARP,CXXX,No diseases associated,CGI
9139,CBFA2T2,CXXX,No diseases associated,CGI
863,CBFA2T3,CXXX,No diseases associated,CGI
865,CBFB,CXXX,No diseases associated,CGI
2694,CBLIF,CXXX,No diseases associated,CGI
79872,CBLL1,CXXX,No diseases associated,CGI
158506,CBLL2,CXXX,No diseases associated,CGI
869,CBLN1,CXXX,No diseases associated,CGI
147381,CBLN2,CXXX,No diseases associated,CGI
643866,CBLN3,CXXX,No diseases associated,CGI
140689,CBLN4,CXXX,No diseases associated,CGI
873,CBR1,CXXX,No diseases associated,CGI
874,CBR3,CXXX,No diseases associated,CGI
84869,CBR4,CXXX,No diseases associated,CGI
875,CBS,CXXX,No diseases associated,CGI
102724560,CBSL,CXXX,No diseases associated,CGI
55871,CBWD1,CXXX,No diseases associated,CGI
150472,CBWD2,CXXX,No diseases associated,CGI
445571,CBWD3,CXXX,No diseases associated,CGI
220869,CBWD5,CXXX,No diseases associated,CGI
644019,CBWD6,CXXX,No diseases associated,CGI
10951,CBX1,CXXX,No diseases associated,CGI
84733,CBX2,CXXX,No diseases associated,CGI
11335,CBX3,CXXX,No diseases associated,CGI
8535,CBX4,CXXX,No diseases associated,CGI
23468,CBX5,CXXX,No diseases associated,CGI
23466,CBX6,CXXX,No diseases associated,CGI
23492,CBX7,CXXX,No diseases associated,CGI
57332,CBX8,CXXX,No diseases associated,CGI
25776,CBY1,CXXX,No diseases associated,CGI
220082,CBY2,CXXX,No diseases associated,CGI
646019,CBY3,CXXX,No diseases associated,CGI
54862,CC2D1A,CXXX,No diseases associated,CGI
200014,CC2D1B,CXXX,No diseases associated,CGI
57545,CC2D2A,CXXX,No diseases associated,CGI
387707,CC2D2B,CXXX,No diseases associated,CGI
55749,CCAR1,CXXX,No diseases associated,CGI
57805,CCAR2,CXXX,No diseases associated,CGI
147372,CCBE1,CXXX,No diseases associated,CGI
83643,CCDC3,CXXX,No diseases associated,CGI
8030,CCDC6,CXXX,No diseases associated,CGI
79741,CCDC7,CXXX,No diseases associated,CGI
83987,CCDC8,CXXX,No diseases associated,CGI
26093,CCDC9,CXXX,No diseases associated,CGI
388115,CCDC9B,CXXX,No diseases associated,CGI
151903,CCDC12,CXXX,No diseases associated,CGI
152206,CCDC13,CXXX,No diseases associated,CGI
64770,CCDC14,CXXX,No diseases associated,CGI
80071,CCDC15,CXXX,No diseases associated,CGI
149483,CCDC17,CXXX,No diseases associated,CGI
343099,CCDC18,CXXX,No diseases associated,CGI
28952,CCDC22,CXXX,No diseases associated,CGI
149473,CCDC24,CXXX,No diseases associated,CGI
55246,CCDC25,CXXX,No diseases associated,CGI
148870,CCDC27,CXXX,No diseases associated,CGI
25901,CCDC28A,CXXX,No diseases associated,CGI
100507462,CCDC28A-AS1,CXXX,No diseases associated,CGI
79140,CCDC28B,CXXX,No diseases associated,CGI
728621,CCDC30,CXXX,No diseases associated,CGI
90416,CCDC32,CXXX,No diseases associated,CGI
80125,CCDC33,CXXX,No diseases associated,CGI
91057,CCDC34,CXXX,No diseases associated,CGI
120935,CCDC38,CXXX,No diseases associated,CGI
339829,CCDC39,CXXX,No diseases associated,CGI
55036,CCDC40,CXXX,No diseases associated,CGI
146849,CCDC42,CXXX,No diseases associated,CGI
124808,CCDC43,CXXX,No diseases associated,CGI
57003,CCDC47,CXXX,No diseases associated,CGI
152137,CCDC50,CXXX,No diseases associated,CGI
79714,CCDC51,CXXX,No diseases associated,CGI
84692,CCDC54,CXXX,No diseases associated,CGI
284001,CCDC57,CXXX,No diseases associated,CGI
131076,CCDC58,CXXX,No diseases associated,CGI
29080,CCDC59,CXXX,No diseases associated,CGI
160777,CCDC60,CXXX,No diseases associated,CGI
729440,CCDC61,CXXX,No diseases associated,CGI
84660,CCDC62,CXXX,No diseases associated,CGI
160762,CCDC63,CXXX,No diseases associated,CGI
85478,CCDC65,CXXX,No diseases associated,CGI
285331,CCDC66,CXXX,No diseases associated,CGI
80323,CCDC68,CXXX,No diseases associated,CGI
26112,CCDC69,CXXX,No diseases associated,CGI
83446,CCDC70,CXXX,No diseases associated,CGI
64925,CCDC71,CXXX,No diseases associated,CGI
168455,CCDC71L,CXXX,No diseases associated,CGI
493860,CCDC73,CXXX,No diseases associated,CGI
90557,CCDC74A,CXXX,No diseases associated,CGI
91409,CCDC74B,CXXX,No diseases associated,CGI
84318,CCDC77,CXXX,No diseases associated,CGI
124093,CCDC78,CXXX,No diseases associated,CGI
151887,CCDC80,CXXX,No diseases associated,CGI
60494,CCDC81,CXXX,No diseases associated,CGI
79780,CCDC82,CXXX,No diseases associated,CGI
220047,CCDC83,CXXX,No diseases associated,CGI
114800,CCDC85A,CXXX,No diseases associated,CGI
11007,CCDC85B,CXXX,No diseases associated,CGI
317762,CCDC85C,CXXX,No diseases associated,CGI
79080,CCDC86,CXXX,No diseases associated,CGI
55231,CCDC87,CXXX,No diseases associated,CGI
55704,CCDC88A,CXXX,No diseases associated,CGI
283234,CCDC88B,CXXX,No diseases associated,CGI
440193,CCDC88C,CXXX,No diseases associated,CGI
220388,CCDC89,CXXX,No diseases associated,CGI
60492,CCDC90B,CXXX,No diseases associated,CGI
55297,CCDC91,CXXX,No diseases associated,CGI
80212,CCDC92,CXXX,No diseases associated,CGI
54520,CCDC93,CXXX,No diseases associated,CGI
257236,CCDC96,CXXX,No diseases associated,CGI
90324,CCDC97,CXXX,No diseases associated,CGI
92922,CCDC102A,CXXX,No diseases associated,CGI
79839,CCDC102B,CXXX,No diseases associated,CGI
388389,CCDC103,CXXX,No diseases associated,CGI
126402,CCDC105,CXXX,No diseases associated,CGI
29903,CCDC106,CXXX,No diseases associated,CGI
203260,CCDC107,CXXX,No diseases associated,CGI
256309,CCDC110,CXXX,No diseases associated,CGI
153733,CCDC112,CXXX,No diseases associated,CGI
29070,CCDC113,CXXX,No diseases associated,CGI
84317,CCDC115,CXXX,No diseases associated,CGI
164592,CCDC116,CXXX,No diseases associated,CGI
150275,CCDC117,CXXX,No diseases associated,CGI
90060,CCDC120,CXXX,No diseases associated,CGI
79635,CCDC121,CXXX,No diseases associated,CGI
160857,CCDC122,CXXX,No diseases associated,CGI
115098,CCDC124,CXXX,No diseases associated,CGI
202243,CCDC125,CXXX,No diseases associated,CGI
90693,CCDC126,CXXX,No diseases associated,CGI
133957,CCDC127,CXXX,No diseases associated,CGI
81576,CCDC130,CXXX,No diseases associated,CGI
79879,CCDC134,CXXX,No diseases associated,CGI
64753,CCDC136,CXXX,No diseases associated,CGI
339230,CCDC137,CXXX,No diseases associated,CGI
165055,CCDC138,CXXX,No diseases associated,CGI
285025,CCDC141,CXXX,No diseases associated,CGI
84865,CCDC142,CXXX,No diseases associated,CGI
9720,CCDC144A,CXXX,No diseases associated,CGI
57639,CCDC146,CXXX,No diseases associated,CGI
130940,CCDC148,CXXX,No diseases associated,CGI
91050,CCDC149,CXXX,No diseases associated,CGI
284992,CCDC150,CXXX,No diseases associated,CGI
100129792,CCDC152,CXXX,No diseases associated,CGI
283152,CCDC153,CXXX,No diseases associated,CGI
645811,CCDC154,CXXX,No diseases associated,CGI
550631,CCDC157,CXXX,No diseases associated,CGI
339965,CCDC158,CXXX,No diseases associated,CGI
126075,CCDC159,CXXX,No diseases associated,CGI
347475,CCDC160,CXXX,No diseases associated,CGI
126661,CCDC163,CXXX,No diseases associated,CGI
100130274,CCDC166,CXXX,No diseases associated,CGI
154467,CCDC167,CXXX,No diseases associated,CGI
643677,CCDC168,CXXX,No diseases associated,CGI
728591,CCDC169,CXXX,No diseases associated,CGI
80129,CCDC170,CXXX,No diseases associated,CGI
203238,CCDC171,CXXX,No diseases associated,CGI
374355,CCDC172,CXXX,No diseases associated,CGI
129881,CCDC173,CXXX,No diseases associated,CGI
51244,CCDC174,CXXX,No diseases associated,CGI
729665,CCDC175,CXXX,No diseases associated,CGI
56936,CCDC177,CXXX,No diseases associated,CGI
374864,CCDC178,CXXX,No diseases associated,CGI
100500938,CCDC179,CXXX,No diseases associated,CGI
100499483,CCDC180,CXXX,No diseases associated,CGI
57821,CCDC181,CXXX,No diseases associated,CGI
101927581,CCDC182,CXXX,No diseases associated,CGI
84960,CCDC183,CXXX,No diseases associated,CGI
387856,CCDC184,CXXX,No diseases associated,CGI
164127,CCDC185,CXXX,No diseases associated,CGI
55088,CCDC186,CXXX,No diseases associated,CGI
399693,CCDC187,CXXX,No diseases associated,CGI
388849,CCDC188,CXXX,No diseases associated,CGI
90835,CCDC189,CXXX,No diseases associated,CGI
339512,CCDC190,CXXX,No diseases associated,CGI
57577,CCDC191,CXXX,No diseases associated,CGI
728586,CCDC192,CXXX,No diseases associated,CGI
110806280,CCDC194,CXXX,No diseases associated,CGI
110806281,CCDC195,CXXX,No diseases associated,CGI
440184,CCDC196,CXXX,No diseases associated,CGI
256369,CCDC197,CXXX,No diseases associated,CGI
55195,CCDC198,CXXX,No diseases associated,CGI
100874261,CCDC200,CXXX,No diseases associated,CGI
114515518,CCDC201,CXXX,No diseases associated,CGI
196477,CCER1,CXXX,No diseases associated,CGI
643669,CCER2,CXXX,No diseases associated,CGI
54535,CCHCR1,CXXX,No diseases associated,CGI
881,CCIN,CXXX,No diseases associated,CGI
885,CCK,CXXX,No diseases associated,CGI
886,CCKAR,CXXX,No diseases associated,CGI
887,CCKBR,CXXX,No diseases associated,CGI
6346,CCL1,CXXX,No diseases associated,CGI
6347,CCL2,CXXX,No diseases associated,CGI
6348,CCL3,CXXX,No diseases associated,CGI
414062,CCL3L3,CXXX,No diseases associated,CGI
6351,CCL4,CXXX,No diseases associated,CGI
9560,CCL4L2,CXXX,No diseases associated,CGI
6352,CCL5,CXXX,No diseases associated,CGI
6354,CCL7,CXXX,No diseases associated,CGI
6355,CCL8,CXXX,No diseases associated,CGI
6356,CCL11,CXXX,No diseases associated,CGI
6357,CCL13,CXXX,No diseases associated,CGI
6358,CCL14,CXXX,No diseases associated,CGI
6359,CCL15,CXXX,No diseases associated,CGI
6360,CCL16,CXXX,No diseases associated,CGI
6361,CCL17,CXXX,No diseases associated,CGI
6362,CCL18,CXXX,No diseases associated,CGI
6363,CCL19,CXXX,No diseases associated,CGI
6364,CCL20,CXXX,No diseases associated,CGI
6366,CCL21,CXXX,No diseases associated,CGI
6367,CCL22,CXXX,No diseases associated,CGI
6368,CCL23,CXXX,No diseases associated,CGI
6369,CCL24,CXXX,No diseases associated,CGI
6370,CCL25,CXXX,No diseases associated,CGI
10344,CCL26,CXXX,No diseases associated,CGI
10850,CCL27,CXXX,No diseases associated,CGI
56477,CCL28,CXXX,No diseases associated,CGI
83605,CCM2,CXXX,No diseases associated,CGI
140706,CCM2L,CXXX,No diseases associated,CGI
3491,CCN1,CXXX,No diseases associated,CGI
1490,CCN2,CXXX,No diseases associated,CGI
4856,CCN3,CXXX,No diseases associated,CGI
8840,CCN4,CXXX,No diseases associated,CGI
8839,CCN5,CXXX,No diseases associated,CGI
8838,CCN6,CXXX,No diseases associated,CGI
8900,CCNA1,CXXX,No diseases associated,CGI
890,CCNA2,CXXX,No diseases associated,CGI
891,CCNB1,CXXX,No diseases associated,CGI
57820,CCNB1IP1,CXXX,No diseases associated,CGI
9133,CCNB2,CXXX,No diseases associated,CGI
85417,CCNB3,CXXX,No diseases associated,CGI
892,CCNC,CXXX,No diseases associated,CGI
896,CCND3,CXXX,No diseases associated,CGI
23582,CCNDBP1,CXXX,No diseases associated,CGI
9134,CCNE2,CXXX,No diseases associated,CGI
899,CCNF,CXXX,No diseases associated,CGI
900,CCNG1,CXXX,No diseases associated,CGI
901,CCNG2,CXXX,No diseases associated,CGI
902,CCNH,CXXX,No diseases associated,CGI
10983,CCNI,CXXX,No diseases associated,CGI
645121,CCNI2,CXXX,No diseases associated,CGI
54619,CCNJ,CXXX,No diseases associated,CGI
79616,CCNJL,CXXX,No diseases associated,CGI
8812,CCNK,CXXX,No diseases associated,CGI
57018,CCNL1,CXXX,No diseases associated,CGI
81669,CCNL2,CXXX,No diseases associated,CGI
10309,CCNO,CXXX,No diseases associated,CGI
79935,CCNP,CXXX,No diseases associated,CGI
92002,CCNQ,CXXX,No diseases associated,CGI
904,CCNT1,CXXX,No diseases associated,CGI
905,CCNT2,CXXX,No diseases associated,CGI
219771,CCNY,CXXX,No diseases associated,CGI
151195,CCNYL1,CXXX,No diseases associated,CGI
9738,CCP110,CXXX,No diseases associated,CGI
9236,CCPG1,CXXX,No diseases associated,CGI
1230,CCR1,CXXX,No diseases associated,CGI
729230,CCR2,CXXX,No diseases associated,CGI
1232,CCR3,CXXX,No diseases associated,CGI
1233,CCR4,CXXX,No diseases associated,CGI
1234,CCR5,CXXX,No diseases associated,CGI
1235,CCR6,CXXX,No diseases associated,CGI
1236,CCR7,CXXX,No diseases associated,CGI
1237,CCR8,CXXX,No diseases associated,CGI
10803,CCR9,CXXX,No diseases associated,CGI
2826,CCR10,CXXX,No diseases associated,CGI
9034,CCRL2,CXXX,No diseases associated,CGI
9973,CCS,CXXX,No diseases associated,CGI
126731,CCSAP,CXXX,No diseases associated,CGI
401145,CCSER1,CXXX,No diseases associated,CGI
54462,CCSER2,CXXX,No diseases associated,CGI
10576,CCT2,CXXX,No diseases associated,CGI
7203,CCT3,CXXX,No diseases associated,CGI
10575,CCT4,CXXX,No diseases associated,CGI
22948,CCT5,CXXX,No diseases associated,CGI
908,CCT6A,CXXX,No diseases associated,CGI
10693,CCT6B,CXXX,No diseases associated,CGI
10574,CCT7,CXXX,No diseases associated,CGI
10694,CCT8,CXXX,No diseases associated,CGI
150160,CCT8L2,CXXX,No diseases associated,CGI
51622,CCZ1,CXXX,No diseases associated,CGI
221960,CCZ1B,CXXX,No diseases associated,CGI
909,CD1A,CXXX,No diseases associated,CGI
910,CD1B,CXXX,No diseases associated,CGI
911,CD1C,CXXX,No diseases associated,CGI
912,CD1D,CXXX,No diseases associated,CGI
913,CD1E,CXXX,No diseases associated,CGI
914,CD2,CXXX,No diseases associated,CGI
23607,CD2AP,CXXX,No diseases associated,CGI
10421,CD2BP2,CXXX,No diseases associated,CGI
915,CD3D,CXXX,No diseases associated,CGI
916,CD3E,CXXX,No diseases associated,CGI
917,CD3G,CXXX,No diseases associated,CGI
920,CD4,CXXX,No diseases associated,CGI
921,CD5,CXXX,No diseases associated,CGI
922,CD5L,CXXX,No diseases associated,CGI
923,CD6,CXXX,No diseases associated,CGI
924,CD7,CXXX,No diseases associated,CGI
925,CD8A,CXXX,No diseases associated,CGI
926,CD8B,CXXX,No diseases associated,CGI
927,CD8B2,CXXX,No diseases associated,CGI
928,CD9,CXXX,No diseases associated,CGI
929,CD14,CXXX,No diseases associated,CGI
930,CD19,CXXX,No diseases associated,CGI
933,CD22,CXXX,No diseases associated,CGI
100133941,CD24,CXXX,No diseases associated,CGI
939,CD27,CXXX,No diseases associated,CGI
940,CD28,CXXX,No diseases associated,CGI
945,CD33,CXXX,No diseases associated,CGI
947,CD34,CXXX,No diseases associated,CGI
948,CD36,CXXX,No diseases associated,CGI
951,CD37,CXXX,No diseases associated,CGI
952,CD38,CXXX,No diseases associated,CGI
958,CD40,CXXX,No diseases associated,CGI
959,CD40LG,CXXX,No diseases associated,CGI
960,CD44,CXXX,No diseases associated,CGI
4179,CD46,CXXX,No diseases associated,CGI
961,CD47,CXXX,No diseases associated,CGI
962,CD48,CXXX,No diseases associated,CGI
1043,CD52,CXXX,No diseases associated,CGI
963,CD53,CXXX,No diseases associated,CGI
1604,CD55,CXXX,No diseases associated,CGI
965,CD58,CXXX,No diseases associated,CGI
966,CD59,CXXX,No diseases associated,CGI
967,CD63,CXXX,No diseases associated,CGI
968,CD68,CXXX,No diseases associated,CGI
969,CD69,CXXX,No diseases associated,CGI
970,CD70,CXXX,No diseases associated,CGI
971,CD72,CXXX,No diseases associated,CGI
972,CD74,CXXX,No diseases associated,CGI
941,CD80,CXXX,No diseases associated,CGI
975,CD81,CXXX,No diseases associated,CGI
3732,CD82,CXXX,No diseases associated,CGI
9308,CD83,CXXX,No diseases associated,CGI
8832,CD84,CXXX,No diseases associated,CGI
942,CD86,CXXX,No diseases associated,CGI
22918,CD93,CXXX,No diseases associated,CGI
10225,CD96,CXXX,No diseases associated,CGI
4267,CD99,CXXX,No diseases associated,CGI
83692,CD99L2,CXXX,No diseases associated,CGI
9398,CD101,CXXX,No diseases associated,CGI
135228,CD109,CXXX,No diseases associated,CGI
977,CD151,CXXX,No diseases associated,CGI
11126,CD160,CXXX,No diseases associated,CGI
9332,CD163,CXXX,No diseases associated,CGI
283316,CD163L1,CXXX,No diseases associated,CGI
8763,CD164,CXXX,No diseases associated,CGI
388611,CD164L2,CXXX,No diseases associated,CGI
57126,CD177,CXXX,No diseases associated,CGI
4064,CD180,CXXX,No diseases associated,CGI
4345,CD200,CXXX,No diseases associated,CGI
131450,CD200R1,CXXX,No diseases associated,CGI
344807,CD200R1L,CXXX,No diseases associated,CGI
50489,CD207,CXXX,No diseases associated,CGI
30835,CD209,CXXX,No diseases associated,CGI
10666,CD226,CXXX,No diseases associated,CGI
51744,CD244,CXXX,No diseases associated,CGI
919,CD247,CXXX,No diseases associated,CGI
57124,CD248,CXXX,No diseases associated,CGI
80381,CD276,CXXX,No diseases associated,CGI
11314,CD300A,CXXX,No diseases associated,CGI
10871,CD300C,CXXX,No diseases associated,CGI
342510,CD300E,CXXX,No diseases associated,CGI
100130520,CD300H,CXXX,No diseases associated,CGI
124599,CD300LB,CXXX,No diseases associated,CGI
100131439,CD300LD,CXXX,No diseases associated,CGI
146722,CD300LF,CXXX,No diseases associated,CGI
146894,CD300LG,CXXX,No diseases associated,CGI
9936,CD302,CXXX,No diseases associated,CGI
51293,CD320,CXXX,No diseases associated,CGI
978,CDA,CXXX,No diseases associated,CGI
81602,CDADC1,CXXX,No diseases associated,CGI
146059,CDAN1,CXXX,No diseases associated,CGI
988,CDC5L,CXXX,No diseases associated,CGI
990,CDC6,CXXX,No diseases associated,CGI
8317,CDC7,CXXX,No diseases associated,CGI
8556,CDC14A,CXXX,No diseases associated,CGI
8555,CDC14B,CXXX,No diseases associated,CGI
168448,CDC14C,CXXX,No diseases associated,CGI
8881,CDC16,CXXX,No diseases associated,CGI
991,CDC20,CXXX,No diseases associated,CGI
166979,CDC20B,CXXX,No diseases associated,CGI
8697,CDC23,CXXX,No diseases associated,CGI
993,CDC25A,CXXX,No diseases associated,CGI
994,CDC25B,CXXX,No diseases associated,CGI
995,CDC25C,CXXX,No diseases associated,CGI
246184,CDC26,CXXX,No diseases associated,CGI
996,CDC27,CXXX,No diseases associated,CGI
997,CDC34,CXXX,No diseases associated,CGI
11140,CDC37,CXXX,No diseases associated,CGI
55664,CDC37L1,CXXX,No diseases associated,CGI
51362,CDC40,CXXX,No diseases associated,CGI
998,CDC42,CXXX,No diseases associated,CGI
8476,CDC42BPA,CXXX,No diseases associated,CGI
9578,CDC42BPB,CXXX,No diseases associated,CGI
55561,CDC42BPG,CXXX,No diseases associated,CGI
11135,CDC42EP1,CXXX,No diseases associated,CGI
10435,CDC42EP2,CXXX,No diseases associated,CGI
10602,CDC42EP3,CXXX,No diseases associated,CGI
23580,CDC42EP4,CXXX,No diseases associated,CGI
148170,CDC42EP5,CXXX,No diseases associated,CGI
56882,CDC42SE1,CXXX,No diseases associated,CGI
56990,CDC42SE2,CXXX,No diseases associated,CGI
8318,CDC45,CXXX,No diseases associated,CGI
8872,CDC123,CXXX,No diseases associated,CGI
157313,CDCA2,CXXX,No diseases associated,CGI
83461,CDCA3,CXXX,No diseases associated,CGI
55038,CDCA4,CXXX,No diseases associated,CGI
113130,CDCA5,CXXX,No diseases associated,CGI
83879,CDCA7,CXXX,No diseases associated,CGI
55536,CDCA7L,CXXX,No diseases associated,CGI
55143,CDCA8,CXXX,No diseases associated,CGI
64866,CDCP1,CXXX,No diseases associated,CGI
200008,CDCP2,CXXX,No diseases associated,CGI
1000,CDH2,CXXX,No diseases associated,CGI
1001,CDH3,CXXX,No diseases associated,CGI
1002,CDH4,CXXX,No diseases associated,CGI
1003,CDH5,CXXX,No diseases associated,CGI
1004,CDH6,CXXX,No diseases associated,CGI
1005,CDH7,CXXX,No diseases associated,CGI
1006,CDH8,CXXX,No diseases associated,CGI
1007,CDH9,CXXX,No diseases associated,CGI
1008,CDH10,CXXX,No diseases associated,CGI
1009,CDH11,CXXX,No diseases associated,CGI
1010,CDH12,CXXX,No diseases associated,CGI
1012,CDH13,CXXX,No diseases associated,CGI
1013,CDH15,CXXX,No diseases associated,CGI
1014,CDH16,CXXX,No diseases associated,CGI
1015,CDH17,CXXX,No diseases associated,CGI
1016,CDH18,CXXX,No diseases associated,CGI
28513,CDH19,CXXX,No diseases associated,CGI
28316,CDH20,CXXX,No diseases associated,CGI
64405,CDH22,CXXX,No diseases associated,CGI
64072,CDH23,CXXX,No diseases associated,CGI
64403,CDH24,CXXX,No diseases associated,CGI
60437,CDH26,CXXX,No diseases associated,CGI
92211,CDHR1,CXXX,No diseases associated,CGI
54825,CDHR2,CXXX,No diseases associated,CGI
222256,CDHR3,CXXX,No diseases associated,CGI
389118,CDHR4,CXXX,No diseases associated,CGI
53841,CDHR5,CXXX,No diseases associated,CGI
84529,CDIN1,CXXX,No diseases associated,CGI
29965,CDIP1,CXXX,No diseases associated,CGI
10423,CDIPT,CXXX,No diseases associated,CGI
983,CDK1,CXXX,No diseases associated,CGI
8099,CDK2AP1,CXXX,No diseases associated,CGI
10263,CDK2AP2,CXXX,No diseases associated,CGI
1018,CDK3,CXXX,No diseases associated,CGI
1020,CDK5,CXXX,No diseases associated,CGI
8851,CDK5R1,CXXX,No diseases associated,CGI
8941,CDK5R2,CXXX,No diseases associated,CGI
51654,CDK5RAP1,CXXX,No diseases associated,CGI
55755,CDK5RAP2,CXXX,No diseases associated,CGI
80279,CDK5RAP3,CXXX,No diseases associated,CGI
1022,CDK7,CXXX,No diseases associated,CGI
1024,CDK8,CXXX,No diseases associated,CGI
1025,CDK9,CXXX,No diseases associated,CGI
8558,CDK10,CXXX,No diseases associated,CGI
728642,CDK11A,CXXX,No diseases associated,CGI
984,CDK11B,CXXX,No diseases associated,CGI
8621,CDK13,CXXX,No diseases associated,CGI
5218,CDK14,CXXX,No diseases associated,CGI
65061,CDK15,CXXX,No diseases associated,CGI
5127,CDK16,CXXX,No diseases associated,CGI
5128,CDK17,CXXX,No diseases associated,CGI
